Year,Collection,Start.date,Trt,ID,Cultivar,budbreak,DOY,budbreak_LPI,LPI,CH_start,portions,UT,NC
2019_20,AI,11/17/19,constant,12,LC,33,321,33,NA,-14.8,24,793,660
2019_20,AI,11/17/19,constant,13,LC,35,321,35,NA,-14.8,24,793,660
2019_20,AI,11/17/19,constant,14,LC,35,321,35,NA,-14.8,24,793,660
2019_20,AI,11/17/19,constant,15,LC,36,321,36,NA,-14.8,24,793,660
2019_20,AI,11/17/19,constant,16,LC,37,321,37,NA,-14.8,24,793,660
2019_20,AI,11/17/19,constant,17,LC,40,321,40,NA,-14.8,24,793,660
2019_20,AI,11/17/19,constant,18,LC,42,321,42,NA,-14.8,24,793,660
2019_20,AI,11/17/19,constant,19,LC,45,321,45,NA,-14.8,24,793,660
2019_20,AI,11/17/19,constant,20,LC,47,321,47,NA,-14.8,24,793,660
2019_20,AI,11/17/19,constant,21,LC,48,321,48,NA,-14.8,24,793,660
2019_20,AI,11/17/19,constant,22,LC,56,321,56,NA,-14.8,24,793,660
2019_20,AI,11/17/19,constant,23,LC,NA,321,61,61,-14.8,24,793,660
2019_20,AI,11/17/19,constant,24,LC,NA,321,61,61,-14.8,24,793,660
2019_20,AI,11/17/19,constant,25,LC,NA,321,61,61,-14.8,24,793,660
2019_20,AL,11/27/19,constant,1,LC,18,331,18,NA,-15.1,31,1033,860
2019_20,AL,11/27/19,constant,2,LC,21,331,21,NA,-15.1,31,1033,860
2019_20,AL,11/27/19,constant,3,LC,22,331,22,NA,-15.1,31,1033,860
2019_20,AL,11/27/19,constant,4,LC,23,331,23,NA,-15.1,31,1033,860
2019_20,AL,11/27/19,constant,5,LC,23,331,23,NA,-15.1,31,1033,860
2019_20,AL,11/27/19,constant,6,LC,24,331,24,NA,-15.1,31,1033,860
2019_20,AL,11/27/19,constant,7,LC,24,331,24,NA,-15.1,31,1033,860
2019_20,AL,11/27/19,constant,8,LC,24,331,24,NA,-15.1,31,1033,860
2019_20,AL,11/27/19,constant,9,LC,25,331,25,NA,-15.1,31,1033,860
2019_20,AL,11/27/19,constant,10,LC,25,331,25,NA,-15.1,31,1033,860
2019_20,AL,11/27/19,constant,11,LC,26,331,26,NA,-15.1,31,1033,860
2019_20,AL,11/27/19,constant,12,LC,26,331,26,NA,-15.1,31,1033,860
2019_20,AL,11/27/19,constant,13,LC,27,331,27,NA,-15.1,31,1033,860
2019_20,AL,11/27/19,constant,14,LC,27,331,27,NA,-15.1,31,1033,860
2019_20,AL,11/27/19,constant,15,LC,27,331,27,NA,-15.1,31,1033,860
2019_20,AL,11/27/19,constant,16,LC,28,331,28,NA,-15.1,31,1033,860
2019_20,AL,11/27/19,constant,17,LC,29,331,29,NA,-15.1,31,1033,860
2019_20,AL,11/27/19,constant,18,LC,30,331,30,NA,-15.1,31,1033,860
2019_20,AL,11/27/19,constant,19,LC,30,331,30,NA,-15.1,31,1033,860
2019_20,AL,11/27/19,constant,20,LC,30,331,30,NA,-15.1,31,1033,860
2019_20,AL,11/27/19,constant,21,LC,31,331,31,NA,-15.1,31,1033,860
2019_20,AL,11/27/19,constant,22,LC,34,331,34,NA,-15.1,31,1033,860
2019_20,AL,11/27/19,constant,23,LC,34,331,34,NA,-15.1,31,1033,860
2019_20,AL,11/27/19,constant,24,LC,36,331,36,NA,-15.1,31,1033,860
2019_20,AL,11/27/19,constant,25,LC,42,331,42,NA,-15.1,31,1033,860
2019_20,AN,12/5/19,constant,1,LC,12,339,12,NA,-15.2,37,1225,1020
2019_20,AN,12/5/19,constant,2,LC,12,339,12,NA,-15.2,37,1225,1020
2019_20,AN,12/5/19,constant,3,LC,15,339,15,NA,-15.2,37,1225,1020
2019_20,AN,12/5/19,constant,4,LC,16,339,16,NA,-15.2,37,1225,1020
2019_20,AN,12/5/19,constant,5,LC,16,339,16,NA,-15.2,37,1225,1020
2019_20,AN,12/5/19,constant,6,LC,16,339,16,NA,-15.2,37,1225,1020
2019_20,AN,12/5/19,constant,7,LC,18,339,18,NA,-15.2,37,1225,1020
2019_20,AN,12/5/19,constant,8,LC,19,339,19,NA,-15.2,37,1225,1020
2019_20,AN,12/5/19,constant,9,LC,19,339,19,NA,-15.2,37,1225,1020
2019_20,AN,12/5/19,constant,10,LC,19,339,19,NA,-15.2,37,1225,1020
2019_20,AN,12/5/19,constant,11,LC,21,339,21,NA,-15.2,37,1225,1020
2019_20,AN,12/5/19,constant,12,LC,21,339,21,NA,-15.2,37,1225,1020
2019_20,AN,12/5/19,constant,13,LC,22,339,22,NA,-15.2,37,1225,1020
2019_20,AN,12/5/19,constant,14,LC,22,339,22,NA,-15.2,37,1225,1020
2019_20,AN,12/5/19,constant,15,LC,23,339,23,NA,-15.2,37,1225,1020
2019_20,AN,12/5/19,constant,16,LC,23,339,23,NA,-15.2,37,1225,1020
2019_20,AN,12/5/19,constant,17,LC,24,339,24,NA,-15.2,37,1225,1020
2019_20,AN,12/5/19,constant,18,LC,24,339,24,NA,-15.2,37,1225,1020
2019_20,AN,12/5/19,constant,19,LC,25,339,25,NA,-15.2,37,1225,1020
2019_20,AN,12/5/19,constant,20,LC,25,339,25,NA,-15.2,37,1225,1020
2019_20,AN,12/5/19,constant,21,LC,26,339,26,NA,-15.2,37,1225,1020
2019_20,AN,12/5/19,constant,22,LC,27,339,27,NA,-15.2,37,1225,1020
2019_20,AN,12/5/19,constant,23,LC,27,339,27,NA,-15.2,37,1225,1020
2019_20,AN,12/5/19,constant,24,LC,27,339,27,NA,-15.2,37,1225,1020
2019_20,AN,12/5/19,constant,25,LC,31,339,31,NA,-15.2,37,1225,1020
2019_20,AO,12/12/19,constant,1,LC,12,346,12,NA,-15.3,42,1393,1160
2019_20,AO,12/12/19,constant,2,LC,13,346,13,NA,-15.3,42,1393,1160
2019_20,AO,12/12/19,constant,3,LC,13,346,13,NA,-15.3,42,1393,1160
2019_20,AO,12/12/19,constant,4,LC,14,346,14,NA,-15.3,42,1393,1160
2019_20,AO,12/12/19,constant,5,LC,17,346,17,NA,-15.3,42,1393,1160
2019_20,AO,12/12/19,constant,6,LC,18,346,18,NA,-15.3,42,1393,1160
2019_20,AO,12/12/19,constant,7,LC,19,346,19,NA,-15.3,42,1393,1160
2019_20,AO,12/12/19,constant,8,LC,20,346,20,NA,-15.3,42,1393,1160
2019_20,AO,12/12/19,constant,9,LC,20,346,20,NA,-15.3,42,1393,1160
2019_20,AO,12/12/19,constant,10,LC,21,346,21,NA,-15.3,42,1393,1160
2019_20,AO,12/12/19,constant,11,LC,22,346,22,NA,-15.3,42,1393,1160
2019_20,AO,12/12/19,constant,12,LC,22,346,22,NA,-15.3,42,1393,1160
2019_20,AO,12/12/19,constant,13,LC,22,346,22,NA,-15.3,42,1393,1160
2019_20,AO,12/12/19,constant,14,LC,23,346,23,NA,-15.3,42,1393,1160
2019_20,AO,12/12/19,constant,15,LC,23,346,23,NA,-15.3,42,1393,1160
2019_20,AO,12/12/19,constant,16,LC,23,346,23,NA,-15.3,42,1393,1160
2019_20,AO,12/12/19,constant,17,LC,25,346,25,NA,-15.3,42,1393,1160
2019_20,AO,12/12/19,constant,18,LC,25,346,25,NA,-15.3,42,1393,1160
2019_20,AO,12/12/19,constant,19,LC,26,346,26,NA,-15.3,42,1393,1160
2019_20,AO,12/12/19,constant,20,LC,27,346,27,NA,-15.3,42,1393,1160
2019_20,AO,12/12/19,constant,21,LC,27,346,27,NA,-15.3,42,1393,1160
2019_20,AO,12/12/19,constant,22,LC,27,346,27,NA,-15.3,42,1393,1160
2019_20,AO,12/12/19,constant,23,LC,28,346,28,NA,-15.3,42,1393,1160
2019_20,AO,12/12/19,constant,24,LC,38,346,38,NA,-15.3,42,1393,1160
2019_20,AO,12/12/19,constant,25,LC,39,346,39,NA,-15.3,42,1393,1160
2019_20,AP,12/20/19,constant,1,LC,11,354,11,NA,-15.4,48,1585,1320
2019_20,AP,12/20/19,constant,2,LC,11,354,11,NA,-15.4,48,1585,1320
2019_20,AP,12/20/19,constant,3,LC,14,354,14,NA,-15.4,48,1585,1320
2019_20,AP,12/20/19,constant,4,LC,15,354,15,NA,-15.4,48,1585,1320
2019_20,AP,12/20/19,constant,5,LC,15,354,15,NA,-15.4,48,1585,1320
2019_20,AP,12/20/19,constant,6,LC,16,354,16,NA,-15.4,48,1585,1320
2019_20,AP,12/20/19,constant,7,LC,17,354,17,NA,-15.4,48,1585,1320
2019_20,AP,12/20/19,constant,8,LC,17,354,17,NA,-15.4,48,1585,1320
2019_20,AP,12/20/19,constant,9,LC,19,354,19,NA,-15.4,48,1585,1320
2019_20,AP,12/20/19,constant,10,LC,21,354,21,NA,-15.4,48,1585,1320
2019_20,AP,12/20/19,constant,11,LC,21,354,21,NA,-15.4,48,1585,1320
2019_20,AP,12/20/19,constant,12,LC,21,354,21,NA,-15.4,48,1585,1320
2019_20,AP,12/20/19,constant,13,LC,24,354,24,NA,-15.4,48,1585,1320
2019_20,AP,12/20/19,constant,14,LC,25,354,25,NA,-15.4,48,1585,1320
2019_20,AP,12/20/19,constant,15,LC,28,354,28,NA,-15.4,48,1585,1320
2019_20,AP,12/20/19,constant,16,LC,29,354,29,NA,-15.4,48,1585,1320
2019_20,AP,12/20/19,constant,17,LC,30,354,30,NA,-15.4,48,1585,1320
2019_20,AP,12/20/19,constant,18,LC,30,354,30,NA,-15.4,48,1585,1320
2019_20,AP,12/20/19,constant,19,LC,31,354,31,NA,-15.4,48,1585,1320
2019_20,AP,12/20/19,constant,20,LC,31,354,31,NA,-15.4,48,1585,1320
2019_20,AP,12/20/19,constant,21,LC,32,354,32,NA,-15.4,48,1585,1320
2019_20,AP,12/20/19,constant,22,LC,33,354,33,NA,-15.4,48,1585,1320
2019_20,AP,12/20/19,constant,23,LC,34,354,34,NA,-15.4,48,1585,1320
2019_20,AP,12/20/19,constant,24,LC,34,354,34,NA,-15.4,48,1585,1320
2019_20,AP,12/20/19,constant,25,LC,36,354,36,NA,-15.4,48,1585,1320
2019_20,AB,10/15/19,constant,1,MQ,NA,288,61,61,-12.8,4,105,130
2019_20,AB,10/15/19,constant,2,MQ,NA,288,61,61,-12.8,4,105,130
2019_20,AB,10/15/19,constant,3,MQ,NA,288,61,61,-12.8,4,105,130
2019_20,AB,10/15/19,constant,4,MQ,NA,288,61,61,-12.8,4,105,130
2019_20,AB,10/15/19,constant,5,MQ,NA,288,61,61,-12.8,4,105,130
2019_20,AB,10/15/19,constant,6,MQ,NA,288,61,61,-12.8,4,105,130
2019_20,AB,10/15/19,constant,7,MQ,NA,288,61,61,-12.8,4,105,130
2019_20,AB,10/15/19,constant,8,MQ,NA,288,61,61,-12.8,4,105,130
2019_20,AB,10/15/19,constant,9,MQ,NA,288,61,61,-12.8,4,105,130
2019_20,AB,10/15/19,constant,10,MQ,NA,288,61,61,-12.8,4,105,130
2019_20,AB,10/15/19,constant,11,MQ,NA,288,61,61,-12.8,4,105,130
2019_20,AB,10/15/19,constant,12,MQ,NA,288,61,61,-12.8,4,105,130
2019_20,AB,10/15/19,constant,13,MQ,NA,288,61,61,-12.8,4,105,130
2019_20,AB,10/15/19,constant,14,MQ,NA,288,61,61,-12.8,4,105,130
2019_20,AB,10/15/19,constant,15,MQ,NA,288,61,61,-12.8,4,105,130
2019_20,AB,10/15/19,constant,16,MQ,NA,288,61,61,-12.8,4,105,130
2019_20,AB,10/15/19,constant,17,MQ,NA,288,61,61,-12.8,4,105,130
2019_20,AB,10/15/19,constant,18,MQ,NA,288,61,61,-12.8,4,105,130
2019_20,AB,10/15/19,constant,19,MQ,NA,288,61,61,-12.8,4,105,130
2019_20,AB,10/15/19,constant,20,MQ,NA,288,61,61,-12.8,4,105,130
2019_20,AB,10/15/19,constant,21,MQ,NA,288,61,61,-12.8,4,105,130
2019_20,AB,10/15/19,constant,22,MQ,NA,288,61,61,-12.8,4,105,130
2019_20,AB,10/15/19,constant,23,MQ,NA,288,61,61,-12.8,4,105,130
2019_20,AB,10/15/19,constant,24,MQ,NA,288,61,61,-12.8,4,105,130
2019_20,AB,10/15/19,constant,25,MQ,NA,288,61,61,-12.8,4,105,130
2019_20,AC,10/23/19,constant,1,MQ,35,296,35,NA,-14.1,5,193,161
2019_20,AC,10/23/19,constant,2,MQ,50,296,50,NA,-14.1,5,193,161
2019_20,AC,10/23/19,constant,3,MQ,53,296,53,NA,-14.1,5,193,161
2019_20,AC,10/23/19,constant,4,MQ,53,296,53,NA,-14.1,5,193,161
2019_20,AC,10/23/19,constant,5,MQ,NA,296,61,61,-14.1,5,193,161
2019_20,AC,10/23/19,constant,6,MQ,NA,296,61,61,-14.1,5,193,161
2019_20,AC,10/23/19,constant,7,MQ,NA,296,61,61,-14.1,5,193,161
2019_20,AC,10/23/19,constant,8,MQ,NA,296,61,61,-14.1,5,193,161
2019_20,AC,10/23/19,constant,9,MQ,NA,296,61,61,-14.1,5,193,161
2019_20,AC,10/23/19,constant,10,MQ,NA,296,61,61,-14.1,5,193,161
2019_20,AC,10/23/19,constant,11,MQ,NA,296,61,61,-14.1,5,193,161
2019_20,AC,10/23/19,constant,12,MQ,NA,296,61,61,-14.1,5,193,161
2019_20,AC,10/23/19,constant,13,MQ,NA,296,61,61,-14.1,5,193,161
2019_20,AC,10/23/19,constant,14,MQ,NA,296,61,61,-14.1,5,193,161
2019_20,AC,10/23/19,constant,15,MQ,NA,296,61,61,-14.1,5,193,161
2019_20,AC,10/23/19,constant,16,MQ,NA,296,61,61,-14.1,5,193,161
2019_20,AC,10/23/19,constant,17,MQ,NA,296,61,61,-14.1,5,193,161
2019_20,AC,10/23/19,constant,18,MQ,NA,296,61,61,-14.1,5,193,161
2019_20,AC,10/23/19,constant,19,MQ,NA,296,61,61,-14.1,5,193,161
2019_20,AC,10/23/19,constant,20,MQ,NA,296,61,61,-14.1,5,193,161
2019_20,AC,10/23/19,constant,21,MQ,NA,296,61,61,-14.1,5,193,161
2019_20,AC,10/23/19,constant,22,MQ,NA,296,61,61,-14.1,5,193,161
2019_20,AC,10/23/19,constant,23,MQ,NA,296,61,61,-14.1,5,193,161
2019_20,AC,10/23/19,constant,24,MQ,NA,296,61,61,-14.1,5,193,161
2019_20,AC,10/23/19,constant,25,MQ,NA,296,61,61,-14.1,5,193,161
2019_20,AE,11/1/19,constant,1,MQ,29,305,29,NA,-14.5,12,409,341
2019_20,AE,11/1/19,constant,2,MQ,30,305,30,NA,-14.5,12,409,341
2019_20,AE,11/1/19,constant,3,MQ,31,305,31,NA,-14.5,12,409,341
2019_20,AE,11/1/19,constant,4,MQ,34,305,34,NA,-14.5,12,409,341
2019_20,AE,11/1/19,constant,5,MQ,34,305,34,NA,-14.5,12,409,341
2019_20,AE,11/1/19,constant,6,MQ,35,305,35,NA,-14.5,12,409,341
2019_20,AE,11/1/19,constant,7,MQ,35,305,35,NA,-14.5,12,409,341
2019_20,AE,11/1/19,constant,8,MQ,36,305,36,NA,-14.5,12,409,341
2019_20,AE,11/1/19,constant,9,MQ,37,305,37,NA,-14.5,12,409,341
2019_20,AE,11/1/19,constant,10,MQ,38,305,38,NA,-14.5,12,409,341
2019_20,AE,11/1/19,constant,11,MQ,38,305,38,NA,-14.5,12,409,341
2019_20,AE,11/1/19,constant,12,MQ,40,305,40,NA,-14.5,12,409,341
2019_20,AE,11/1/19,constant,13,MQ,41,305,41,NA,-14.5,12,409,341
2019_20,AE,11/1/19,constant,14,MQ,41,305,41,NA,-14.5,12,409,341
2019_20,AE,11/1/19,constant,15,MQ,44,305,44,NA,-14.5,12,409,341
2019_20,AE,11/1/19,constant,16,MQ,49,305,49,NA,-14.5,12,409,341
2019_20,AE,11/1/19,constant,17,MQ,NA,305,61,61,-14.5,12,409,341
2019_20,AE,11/1/19,constant,18,MQ,NA,305,61,61,-14.5,12,409,341
2019_20,AE,11/1/19,constant,19,MQ,NA,305,61,61,-14.5,12,409,341
2019_20,AE,11/1/19,constant,20,MQ,NA,305,61,61,-14.5,12,409,341
2019_20,AE,11/1/19,constant,21,MQ,NA,305,61,61,-14.5,12,409,341
2019_20,AE,11/1/19,constant,22,MQ,NA,305,61,61,-14.5,12,409,341
2019_20,AE,11/1/19,constant,23,MQ,NA,305,61,61,-14.5,12,409,341
2019_20,AE,11/1/19,constant,24,MQ,NA,305,61,61,-14.5,12,409,341
2019_20,AE,11/1/19,constant,25,MQ,NA,305,61,61,-14.5,12,409,341
2019_20,AG,11/9/19,constant,1,MQ,30,313,30,NA,-14.7,18,601,501
2019_20,AG,11/9/19,constant,2,MQ,31,313,31,NA,-14.7,18,601,501
2019_20,AG,11/9/19,constant,3,MQ,35,313,35,NA,-14.7,18,601,501
2019_20,AG,11/9/19,constant,4,MQ,35,313,35,NA,-14.7,18,601,501
2019_20,AG,11/9/19,constant,5,MQ,38,313,38,NA,-14.7,18,601,501
2019_20,AG,11/9/19,constant,6,MQ,38,313,38,NA,-14.7,18,601,501
2019_20,AG,11/9/19,constant,7,MQ,39,313,39,NA,-14.7,18,601,501
2019_20,AG,11/9/19,constant,8,MQ,44,313,44,NA,-14.7,18,601,501
2019_20,AG,11/9/19,constant,9,MQ,44,313,44,NA,-14.7,18,601,501
2019_20,AG,11/9/19,constant,10,MQ,45,313,45,NA,-14.7,18,601,501
2019_20,AG,11/9/19,constant,11,MQ,45,313,45,NA,-14.7,18,601,501
2019_20,AG,11/9/19,constant,12,MQ,45,313,45,NA,-14.7,18,601,501
2019_20,AG,11/9/19,constant,13,MQ,47,313,47,NA,-14.7,18,601,501
2019_20,AG,11/9/19,constant,14,MQ,47,313,47,NA,-14.7,18,601,501
2019_20,AG,11/9/19,constant,15,MQ,54,313,54,NA,-14.7,18,601,501
2019_20,AG,11/9/19,constant,16,MQ,NA,313,61,61,-14.7,18,601,501
2019_20,AG,11/9/19,constant,17,MQ,NA,313,61,61,-14.7,18,601,501
2019_20,AG,11/9/19,constant,18,MQ,NA,313,61,61,-14.7,18,601,501
2019_20,AG,11/9/19,constant,19,MQ,NA,313,61,61,-14.7,18,601,501
2019_20,AG,11/9/19,constant,20,MQ,NA,313,61,61,-14.7,18,601,501
2019_20,AG,11/9/19,constant,21,MQ,NA,313,61,61,-14.7,18,601,501
2019_20,AG,11/9/19,constant,22,MQ,NA,313,61,61,-14.7,18,601,501
2019_20,AG,11/9/19,constant,23,MQ,NA,313,61,61,-14.7,18,601,501
2019_20,AG,11/9/19,constant,24,MQ,NA,313,61,61,-14.7,18,601,501
2019_20,AG,11/9/19,constant,25,MQ,NA,313,61,61,-14.7,18,601,501
2019_20,AI,11/17/19,constant,1,MQ,17,321,17,NA,-14.8,24,793,660
2019_20,AI,11/17/19,constant,2,MQ,18,321,18,NA,-14.8,24,793,660
2019_20,AI,11/17/19,constant,3,MQ,21,321,21,NA,-14.8,24,793,660
2019_20,AI,11/17/19,constant,4,MQ,21,321,21,NA,-14.8,24,793,660
2019_20,AI,11/17/19,constant,5,MQ,22,321,22,NA,-14.8,24,793,660
2019_20,AI,11/17/19,constant,6,MQ,22,321,22,NA,-14.8,24,793,660
2019_20,AI,11/17/19,constant,7,MQ,22,321,22,NA,-14.8,24,793,660
2019_20,AI,11/17/19,constant,8,MQ,22,321,22,NA,-14.8,24,793,660
2019_20,AI,11/17/19,constant,9,MQ,25,321,25,NA,-14.8,24,793,660
2019_20,AI,11/17/19,constant,10,MQ,26,321,26,NA,-14.8,24,793,660
2019_20,AI,11/17/19,constant,11,MQ,27,321,27,NA,-14.8,24,793,660
2019_20,AI,11/17/19,constant,12,MQ,27,321,27,NA,-14.8,24,793,660
2019_20,AI,11/17/19,constant,13,MQ,27,321,27,NA,-14.8,24,793,660
2019_20,AI,11/17/19,constant,14,MQ,27,321,27,NA,-14.8,24,793,660
2019_20,AI,11/17/19,constant,15,MQ,28,321,28,NA,-14.8,24,793,660
2019_20,AI,11/17/19,constant,16,MQ,28,321,28,NA,-14.8,24,793,660
2019_20,AI,11/17/19,constant,17,MQ,28,321,28,NA,-14.8,24,793,660
2019_20,AI,11/17/19,constant,18,MQ,29,321,29,NA,-14.8,24,793,660
2019_20,AI,11/17/19,constant,19,MQ,30,321,30,NA,-14.8,24,793,660
2019_20,AI,11/17/19,constant,20,MQ,30,321,30,NA,-14.8,24,793,660
2019_20,AI,11/17/19,constant,21,MQ,30,321,30,NA,-14.8,24,793,660
2019_20,AI,11/17/19,constant,22,MQ,31,321,31,NA,-14.8,24,793,660
2019_20,AI,11/17/19,constant,23,MQ,31,321,31,NA,-14.8,24,793,660
2019_20,AI,11/17/19,constant,24,MQ,34,321,34,NA,-14.8,24,793,660
2019_20,AI,11/17/19,constant,25,MQ,45,321,45,NA,-14.8,24,793,660
2019_20,AL,11/27/19,constant,1,MQ,15,331,15,NA,-15,31,1033,860
2019_20,AL,11/27/19,constant,2,MQ,17,331,17,NA,-15,31,1033,860
2019_20,AL,11/27/19,constant,3,MQ,18,331,18,NA,-15,31,1033,860
2019_20,AL,11/27/19,constant,4,MQ,18,331,18,NA,-15,31,1033,860
2019_20,AL,11/27/19,constant,5,MQ,18,331,18,NA,-15,31,1033,860
2019_20,AL,11/27/19,constant,6,MQ,18,331,18,NA,-15,31,1033,860
2019_20,AL,11/27/19,constant,7,MQ,19,331,19,NA,-15,31,1033,860
2019_20,AL,11/27/19,constant,8,MQ,19,331,19,NA,-15,31,1033,860
2019_20,AL,11/27/19,constant,9,MQ,20,331,20,NA,-15,31,1033,860
2019_20,AL,11/27/19,constant,10,MQ,20,331,20,NA,-15,31,1033,860
2019_20,AL,11/27/19,constant,11,MQ,20,331,20,NA,-15,31,1033,860
2019_20,AL,11/27/19,constant,12,MQ,22,331,22,NA,-15,31,1033,860
2019_20,AL,11/27/19,constant,13,MQ,23,331,23,NA,-15,31,1033,860
2019_20,AL,11/27/19,constant,14,MQ,23,331,23,NA,-15,31,1033,860
2019_20,AL,11/27/19,constant,15,MQ,23,331,23,NA,-15,31,1033,860
2019_20,AL,11/27/19,constant,16,MQ,23,331,23,NA,-15,31,1033,860
2019_20,AL,11/27/19,constant,17,MQ,25,331,25,NA,-15,31,1033,860
2019_20,AL,11/27/19,constant,18,MQ,25,331,25,NA,-15,31,1033,860
2019_20,AL,11/27/19,constant,19,MQ,26,331,26,NA,-15,31,1033,860
2019_20,AL,11/27/19,constant,20,MQ,27,331,27,NA,-15,31,1033,860
2019_20,AL,11/27/19,constant,21,MQ,29,331,29,NA,-15,31,1033,860
2019_20,AL,11/27/19,constant,22,MQ,29,331,29,NA,-15,31,1033,860
2019_20,AL,11/27/19,constant,23,MQ,30,331,30,NA,-15,31,1033,860
2019_20,AL,11/27/19,constant,24,MQ,32,331,32,NA,-15,31,1033,860
2019_20,AL,11/27/19,constant,25,MQ,32,331,32,NA,-15,31,1033,860
2019_20,AN,12/5/19,constant,1,MQ,17,339,17,NA,-15.1,37,1225,1020
2019_20,AN,12/5/19,constant,2,MQ,18,339,18,NA,-15.1,37,1225,1020
2019_20,AN,12/5/19,constant,3,MQ,18,339,18,NA,-15.1,37,1225,1020
2019_20,AN,12/5/19,constant,4,MQ,18,339,18,NA,-15.1,37,1225,1020
2019_20,AN,12/5/19,constant,5,MQ,18,339,18,NA,-15.1,37,1225,1020
2019_20,AN,12/5/19,constant,6,MQ,19,339,19,NA,-15.1,37,1225,1020
2019_20,AN,12/5/19,constant,7,MQ,19,339,19,NA,-15.1,37,1225,1020
2019_20,AN,12/5/19,constant,8,MQ,19,339,19,NA,-15.1,37,1225,1020
2019_20,AN,12/5/19,constant,9,MQ,19,339,19,NA,-15.1,37,1225,1020
2019_20,AN,12/5/19,constant,10,MQ,19,339,19,NA,-15.1,37,1225,1020
2019_20,AN,12/5/19,constant,11,MQ,20,339,20,NA,-15.1,37,1225,1020
2019_20,AN,12/5/19,constant,12,MQ,20,339,20,NA,-15.1,37,1225,1020
2019_20,AN,12/5/19,constant,13,MQ,21,339,21,NA,-15.1,37,1225,1020
2019_20,AN,12/5/19,constant,14,MQ,21,339,21,NA,-15.1,37,1225,1020
2019_20,AN,12/5/19,constant,15,MQ,22,339,22,NA,-15.1,37,1225,1020
2019_20,AN,12/5/19,constant,16,MQ,22,339,22,NA,-15.1,37,1225,1020
2019_20,AN,12/5/19,constant,17,MQ,23,339,23,NA,-15.1,37,1225,1020
2019_20,AN,12/5/19,constant,18,MQ,24,339,24,NA,-15.1,37,1225,1020
2019_20,AN,12/5/19,constant,19,MQ,24,339,24,NA,-15.1,37,1225,1020
2019_20,AN,12/5/19,constant,20,MQ,25,339,25,NA,-15.1,37,1225,1020
2019_20,AN,12/5/19,constant,21,MQ,26,339,26,NA,-15.1,37,1225,1020
2019_20,AN,12/5/19,constant,22,MQ,27,339,27,NA,-15.1,37,1225,1020
2019_20,AN,12/5/19,constant,23,MQ,27,339,27,NA,-15.1,37,1225,1020
2019_20,AN,12/5/19,constant,24,MQ,29,339,29,NA,-15.1,37,1225,1020
2019_20,AN,12/5/19,constant,25,MQ,30,339,30,NA,-15.1,37,1225,1020
2019_20,AO,12/12/19,constant,1,MQ,14,346,14,NA,-15.2,42,1393,1160
2019_20,AO,12/12/19,constant,2,MQ,16,346,16,NA,-15.2,42,1393,1160
2019_20,AO,12/12/19,constant,3,MQ,16,346,16,NA,-15.2,42,1393,1160
2019_20,AO,12/12/19,constant,4,MQ,17,346,17,NA,-15.2,42,1393,1160
2019_20,AO,12/12/19,constant,5,MQ,17,346,17,NA,-15.2,42,1393,1160
2019_20,AO,12/12/19,constant,6,MQ,17,346,17,NA,-15.2,42,1393,1160
2019_20,AO,12/12/19,constant,7,MQ,17,346,17,NA,-15.2,42,1393,1160
2019_20,AO,12/12/19,constant,8,MQ,18,346,18,NA,-15.2,42,1393,1160
2019_20,AO,12/12/19,constant,9,MQ,18,346,18,NA,-15.2,42,1393,1160
2019_20,AO,12/12/19,constant,10,MQ,18,346,18,NA,-15.2,42,1393,1160
2019_20,AO,12/12/19,constant,11,MQ,18,346,18,NA,-15.2,42,1393,1160
2019_20,AO,12/12/19,constant,12,MQ,19,346,19,NA,-15.2,42,1393,1160
2019_20,AO,12/12/19,constant,13,MQ,22,346,22,NA,-15.2,42,1393,1160
2019_20,AO,12/12/19,constant,14,MQ,22,346,22,NA,-15.2,42,1393,1160
2019_20,AO,12/12/19,constant,15,MQ,22,346,22,NA,-15.2,42,1393,1160
2019_20,AO,12/12/19,constant,16,MQ,24,346,24,NA,-15.2,42,1393,1160
2019_20,AO,12/12/19,constant,17,MQ,24,346,24,NA,-15.2,42,1393,1160
2019_20,AO,12/12/19,constant,18,MQ,26,346,26,NA,-15.2,42,1393,1160
2019_20,AO,12/12/19,constant,19,MQ,27,346,27,NA,-15.2,42,1393,1160
2019_20,AO,12/12/19,constant,20,MQ,28,346,28,NA,-15.2,42,1393,1160
2019_20,AO,12/12/19,constant,21,MQ,28,346,28,NA,-15.2,42,1393,1160
2019_20,AO,12/12/19,constant,22,MQ,29,346,29,NA,-15.2,42,1393,1160
2019_20,AO,12/12/19,constant,23,MQ,31,346,31,NA,-15.2,42,1393,1160
2019_20,AO,12/12/19,constant,24,MQ,34,346,34,NA,-15.2,42,1393,1160
2019_20,AO,12/12/19,constant,25,MQ,NA,346,61,61,-15.2,42,1393,1160
2019_20,AP,12/20/19,constant,1,MQ,11,354,11,NA,-15.2,48,1585,1320
2019_20,AP,12/20/19,constant,2,MQ,15,354,15,NA,-15.2,48,1585,1320
2019_20,AP,12/20/19,constant,3,MQ,16,354,16,NA,-15.2,48,1585,1320
2019_20,AP,12/20/19,constant,4,MQ,17,354,17,NA,-15.2,48,1585,1320
2019_20,AP,12/20/19,constant,5,MQ,18,354,18,NA,-15.2,48,1585,1320
2019_20,AP,12/20/19,constant,6,MQ,19,354,19,NA,-15.2,48,1585,1320
